person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_orig,loan_amnt_orig,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,approx_emi,balance_income,dti,credit_age_ratio,income_exp_ratio,log_person_income,log_loan_amnt
27.0,70451.0,6,6971.0,10.01,0.1,8.0,700,0,0,70451.0,6971.0,0,1,0,0,0,0,0,1,0,0,0,0,1,697.7971,69753.2029,0.09894680065860444,0.2857142857142857,10064.42857142857,11.162686905852187,8.849657406639912
22.0,74976.0,0,5000.0,8.28,0.07,4.0,661,1,0,74976.0,5000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,414.0,74562.0,0.06668711738266402,0.17391304347826086,74976.0,11.224936678819944,8.517393171418904
33.0,71887.0,8,11000.0,10.93,0.15,13.0,646,1,0,71887.0,11000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1202.3,70684.7,0.15301580235922546,0.38235294117647056,7987.444444444444,11.182864631309942,9.305741456739435
22.0,61213.0,0,7800.0,6.62,0.13,3.0,664,1,0,61213.0,7800.0,1,1,0,0,0,0,0,0,0,0,0,1,0,516.36,60696.64,0.12742183160714868,0.13043478260869565,61213.0,11.022131200509191,8.962007209588313
26.0,136663.0,2,3160.0,11.01,0.02,3.0,598,1,0,136663.0,3160.0,1,0,0,1,0,0,1,0,0,0,0,0,1,347.916,136315.084,0.023122402388339285,0.1111111111111111,45554.333333333336,11.825280637626893,8.058643712215618
27.0,43262.0,4,3000.0,11.01,0.07,7.0,654,0,0,43262.0,3000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,330.3,42931.7,0.0693433187712364,0.25,8652.4,10.67505304523018,8.006700845440367
27.0,168667.125,3,6022.0,7.15,0.02,6.0,640,1,0,274614.0,6022.0,1,1,0,0,0,0,0,0,0,0,0,0,0,430.57300000000004,168236.552,0.03570324861321604,0.21428571428571427,42166.78125,12.035688305809174,8.70334075304372
35.0,60864.0,14,4000.0,8.69,0.07,9.0,643,1,0,60864.0,4000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,347.59999999999997,60516.4,0.06571921465538487,0.25,4057.6,11.016413575843696,8.294299608857235
27.0,91093.0,3,10390.0,11.74,0.11,8.0,666,1,0,91093.0,10390.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1219.786,89873.214,0.11405800601576394,0.2857142857142857,22773.25,11.419647219388624,9.248695325852646
31.0,168667.125,7,23093.125,16.09,0.07,10.0,623,1,0,345369.0,25000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,3715.6838125,164951.4411875,0.13691457707257965,0.3125,21083.390625,12.035688305809174,10.04733353515845
31.0,107464.0,3,1409.0,11.01,0.01,10.0,601,1,0,107464.0,1409.0,1,0,0,0,0,0,0,1,1,0,0,0,0,155.1309,107308.8691,0.013111245521797795,0.3125,26866.0,11.584920492141377,7.251344983372214
24.0,121082.0,0,4144.0,10.66,0.03,3.0,672,1,0,121082.0,4144.0,1,0,0,0,0,0,0,0,1,0,0,0,0,441.7504,120640.2496,0.034224457603462086,0.12,121082.0,11.704231539835648,8.329658067569396
30.0,108831.0,8,10000.0,14.2,0.09,10.0,720,0,0,108831.0,10000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1419.9999999999998,107411.0,0.09188473978241693,0.3225806451612903,12092.333333333334,11.597560687806922,9.210440366976517
42.0,87590.0,19,8000.0,7.17,0.09,17.0,680,0,0,87590.0,8000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,573.6,87016.4,0.0913335845006907,0.3953488372093023,4379.5,11.380433531920369,8.987321812850125
29.0,94182.0,6,9005.0,12.29,0.1,6.0,698,1,0,94182.0,9005.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1106.7145,93075.2855,0.09561173460178589,0.2,13454.57142857143,11.452994977187014,9.105646300861517
33.0,68257.0,8,16000.0,6.37,0.23,8.0,587,1,0,68257.0,16000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1019.2000000000002,67237.8,0.23440475841659586,0.23529411764705882,7584.111111111111,11.13104992229515,9.680406499268875
23.0,44190.0,1,6000.0,9.45,0.14,3.0,589,0,0,44190.0,6000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,566.9999999999999,43623.0,0.13577425267588422,0.125,22095.0,10.696276427422939,8.699681400989514
28.0,44294.0,8,22230.0,14.08,0.5,5.0,610,0,0,44294.0,22230.0,0,0,0,1,0,0,0,0,0,0,0,0,1,3129.9840000000004,41164.016,0.5018625126989502,0.1724137931034483,4921.555555555556,10.698627082846134,10.009242990201992
27.0,42871.0,4,1800.0,6.22,0.04,4.0,595,1,0,42871.0,1800.0,1,0,0,1,0,0,0,1,0,0,1,0,0,111.96,42759.04,0.04198544504571748,0.14285714285714285,8574.2,10.665974211174687,7.496097345175956
26.0,168667.125,1,9257.0,9.04,0.03,6.0,541,1,0,300817.0,9257.0,1,0,0,1,0,0,0,0,1,0,0,0,0,836.8327999999999,167830.2922,0.05488292467826983,0.2222222222222222,84333.5625,12.035688305809174,9.133243321591216
28.0,41276.0,1,3000.0,9.61,0.07,8.0,650,0,0,41276.0,3000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,288.29999999999995,40987.7,0.0726797005596337,0.27586206896551724,20638.0,10.628060723095926,8.006700845440367
30.0,89657.0,8,1200.0,9.25,0.01,7.0,631,0,0,89657.0,1200.0,1,1,0,0,0,0,0,0,0,1,0,0,0,111.0,89546.0,0.013384193267750786,0.22580645161290322,9961.888888888889,11.403757710969447,7.0909098220799835
28.0,113725.0,6,3679.0,7.36,0.03,8.0,578,1,0,113725.0,3679.0,1,0,0,1,0,0,0,0,0,0,1,0,0,270.7744,113454.2256,0.03234968257038848,0.27586206896551724,16246.42857142857,11.641547325540895,8.210668031162976
24.0,61128.0,3,6000.0,5.98,0.1,4.0,593,1,0,61128.0,6000.0,1,0,0,1,0,0,0,0,0,0,0,1,0,358.8,60769.2,0.09815308609661536,0.16,15282.0,11.020741664308893,8.699681400989514
26.0,97093.0,1,16000.0,7.3,0.16,5.0,672,0,0,97093.0,16000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1168.0,95925.0,0.16478876140647208,0.18518518518518517,48546.5,11.48343486040317,9.680406499268875
36.0,49014.0,15,10000.0,10.88,0.2,13.0,692,1,0,49014.0,10000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1088.0,47926.0,0.20401917780271345,0.35135135135135137,3063.375,10.799881652695827,9.210440366976517
38.0,168667.125,15,23093.125,10.15,0.15,12.0,736,0,0,169200.0,25000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,2343.9521875,166323.1728125,0.13691457707257965,0.3076923076923077,10541.6953125,12.035688305809174,10.04733353515845
42.0,87300.0,18,14892.0,6.22,0.17,10.0,673,0,0,87300.0,14892.0,1,0,0,0,0,0,0,0,0,0,1,0,0,926.2823999999999,86373.7176,0.17058223846233148,0.23255813953488372,4594.736842105263,11.377117196515812,9.608646582885868
37.0,78923.0,14,11022.0,9.69,0.14,15.0,595,1,0,78923.0,11022.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1068.0318,77854.9682,0.1396533373878668,0.39473684210526316,5261.533333333334,11.276240643089352,9.307739277963316
28.0,61025.0,5,9772.0,10.14,0.16,6.0,687,0,0,61025.0,9772.0,0,0,0,1,0,0,1,0,0,0,0,1,0,990.8808,60034.1192,0.1601284698325304,0.20689655172413793,10170.833333333334,11.019055281853651,9.187378760338836
40.0,168667.125,15,20605.0,9.98,0.12,16.0,610,0,0,174983.0,20605.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2056.379,166610.746,0.12216297536953115,0.3902439024390244,10541.6953125,12.035688305809174,9.933337574505014
23.0,102998.0,3,15000.0,6.75,0.15,2.0,640,0,0,102998.0,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1012.5000000000001,101985.5,0.14563248186875602,0.08333333333333333,25749.5,11.542474558426779,9.61587214452889
28.0,35860.0,5,1039.0,8.65,0.03,6.0,651,0,0,35860.0,1039.0,1,1,0,0,0,0,0,1,0,0,1,0,0,89.8735,35770.1265,0.02897297900225872,0.20689655172413793,5976.666666666667,10.487405632994516,6.946975992135418
27.0,52740.0,5,9396.0,8.58,0.18,5.0,675,1,0,52740.0,9396.0,1,1,0,0,0,0,0,1,0,0,0,0,0,806.1768,51933.8232,0.17815361862687473,0.17857142857142858,8790.0,10.873148420667984,9.148145768383065
30.0,116176.0,9,6000.0,5.42,0.05,7.0,653,1,0,116176.0,6000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,325.2,115850.8,0.051645334274426094,0.22580645161290322,11617.6,11.662870169212786,8.699681400989514
29.0,162736.0,4,21581.0,10.67,0.13,7.0,656,1,0,162736.0,21581.0,1,0,0,1,0,0,0,0,0,0,0,0,1,2302.6927,160433.3073,0.13261274326059838,0.23333333333333334,32547.2,11.999890679768335,9.97961491292368
26.0,53613.0,5,10000.0,8.82,0.19,6.0,547,1,0,53613.0,10000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,882.0,52731.0,0.1865184466743761,0.2222222222222222,8935.5,10.889565506983523,9.210440366976517
34.0,76349.0,14,13200.0,9.25,0.17,9.0,685,1,0,76349.0,13200.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1221.0,75128.0,0.17288801571709234,0.2571428571428571,5089.933333333333,11.243083310646778,9.488047863280759
28.0,49991.0,9,9867.0,9.4,0.2,9.0,555,0,0,49991.0,9867.0,1,0,0,0,0,0,0,1,1,0,0,0,0,927.498,49063.502,0.19737157945271244,0.3103448275862069,4999.1,10.819618271608917,9.197052477649247
32.0,72638.0,10,12000.0,6.58,0.17,11.0,584,1,0,72638.0,12000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,789.6,71848.4,0.16520051212158757,0.3333333333333333,6603.454545454545,11.193257246660592,9.392745258631441
31.0,168667.125,7,5000.0,9.14,0.02,9.0,642,1,0,240461.0,5000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,457.00000000000006,168210.125,0.02964401246530724,0.28125,21083.390625,12.035688305809174,8.517393171418904
35.0,54928.0,13,5200.0,13.08,0.09,10.0,683,1,0,54928.0,5200.0,0,1,0,0,0,0,0,1,0,0,1,0,0,680.16,54247.84,0.0946676618908045,0.2777777777777778,3923.4285714285716,10.913796721182786,8.556606193773073
25.0,78671.0,0,5000.0,7.97,0.06,5.0,576,1,0,78671.0,5000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,398.49999999999994,78272.5,0.06355501321944275,0.19230769230769232,78671.0,11.273042589651721,8.517393171418904
22.0,49224.0,3,10000.0,6.74,0.2,3.0,476,1,0,49224.0,10000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,674.0,48550.0,0.2031488065007618,0.13043478260869565,12306.0,10.804156903507327,9.210440366976517
31.0,50101.0,6,4000.0,10.34,0.08,9.0,692,1,0,50101.0,4000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,413.59999999999997,49687.4,0.07983713225020957,0.28125,7157.285714285715,10.821816206435848,8.294299608857235
28.0,140940.0,5,21194.0,12.46,0.15,5.0,634,0,0,140940.0,21194.0,0,1,0,0,0,0,0,0,0,1,0,0,0,2640.7724,138299.2276,0.15037497960139348,0.1724137931034483,23490.0,11.856096642073666,9.961520583786738
28.0,51129.0,1,4922.0,10.73,0.1,7.0,641,0,0,51129.0,4922.0,0,1,0,0,0,0,0,1,1,0,0,0,0,528.1306000000001,50600.8694,0.09626442401721103,0.2413793103448276,25564.5,10.842126688074044,8.5016733797582
25.0,40653.0,3,8000.0,11.4,0.2,3.0,702,1,0,40653.0,8000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,912.0,39741.0,0.19678260441776946,0.11538461538461539,10163.25,10.612852511118907,8.987321812850125
22.0,84877.0,0,6000.0,6.89,0.07,4.0,606,1,0,84877.0,6000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,413.40000000000003,84463.6,0.07068969579867575,0.17391304347826086,84877.0,11.34897021033354,8.699681400989514
27.0,43155.0,7,9000.0,11.4,0.21,5.0,637,0,0,43155.0,9000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1026.0,42129.0,0.20854574103253312,0.17857142857142858,5394.375,10.67257673667123,9.105090961257085
24.0,94476.0,1,5797.0,11.01,0.06,3.0,676,1,0,94476.0,5797.0,1,1,0,0,0,0,0,1,0,0,1,0,0,638.2497000000001,93837.7503,0.06135884924373128,0.12,47238.0,11.45611169761521,8.6652683094816
32.0,36644.0,9,10000.0,8.23,0.27,9.0,616,1,0,36644.0,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,823.0,35821.0,0.27288852503752214,0.2727272727272727,3664.4,10.509032272359951,9.210440366976517
26.0,30909.0,0,8500.0,6.75,0.28,3.0,577,0,0,30909.0,8500.0,0,0,0,0,0,0,1,0,1,0,0,0,0,573.75,30335.25,0.27499191200258816,0.1111111111111111,30909.0,10.338835035126163,9.04793908261736
22.0,51299.0,0,10000.0,11.82,0.19,4.0,690,0,0,51299.0,10000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1182.0,50117.0,0.1949317738791423,0.17391304347826086,51299.0,10.845446031158861,9.210440366976517
23.0,49207.0,0,9000.0,11.02,0.18,4.0,639,1,0,49207.0,9000.0,0,1,0,0,0,0,0,1,1,0,0,0,0,991.8,48215.2,0.18289708990408063,0.16666666666666666,49207.0,10.803811490888204,9.105090961257085
23.0,55066.0,3,9437.0,13.17,0.17,3.0,705,0,0,55066.0,9437.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1242.8529,53823.1471,0.1713730546425264,0.125,13766.5,10.916305904651349,9.152499372286332
30.0,104905.0,5,2517.0,9.49,0.02,8.0,597,1,0,104905.0,2517.0,1,1,0,0,0,0,0,1,0,0,0,1,0,238.8633,104666.1367,0.023992907936628984,0.25806451612903225,17484.166666666668,11.560819990079475,7.831220214604293
23.0,72960.0,0,11500.0,11.14,0.16,4.0,639,1,0,72960.0,11500.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1281.1,71678.9,0.1576184536944395,0.16666666666666666,72960.0,11.197680330794636,9.350189267092581
24.0,53787.0,3,10329.0,13.27,0.19,4.0,582,1,0,53787.0,10329.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1370.6582999999998,52416.3417,0.19203167992860862,0.16,13446.75,10.89280567294376,9.242807562113684
29.0,88355.0,4,23093.125,7.87,0.34,7.0,610,0,0,88355.0,29979.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1817.4289375,86537.5710625,0.26136453664719994,0.23333333333333334,17671.0,11.389129387156718,10.04733353515845
23.0,49190.0,1,10000.0,6.93,0.2,3.0,617,1,0,49190.0,10000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,693.0,48497.0,0.20328921957268606,0.125,24595.0,10.803465958917979,9.210440366976517
38.0,63672.0,16,9600.0,8.85,0.15,12.0,700,1,0,63672.0,9600.0,1,1,0,0,0,0,1,0,1,0,0,0,0,849.5999999999999,62822.4,0.15077034221726635,0.3076923076923077,3745.4117647058824,11.061515889852995,9.169622538697624
31.0,52508.0,10,9000.0,11.5,0.17,5.0,584,1,0,52508.0,9000.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1035.0,51473.0,0.17139918871050677,0.15625,4773.454545454545,10.868739862458945,9.105090961257085
23.0,144915.0,1,23093.125,10.59,0.17,4.0,687,1,0,144915.0,23953.0,1,1,0,0,0,0,0,1,0,0,0,0,1,2445.5619374999997,142469.4380625,0.15935524717767535,0.16666666666666666,72457.5,11.883909543192813,10.04733353515845
27.0,72920.0,4,10000.0,8.0,0.14,7.0,705,1,0,72920.0,10000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,800.0,72120.0,0.13713470742310171,0.25,14584.0,11.197131942357371,9.210440366976517
24.0,127418.0,1,3709.0,9.19,0.03,4.0,700,0,0,127418.0,3709.0,1,0,0,0,1,0,0,0,0,1,0,0,0,340.8571,127077.1429,0.029108688657107654,0.16,63709.0,11.755236147578154,8.21878715560148
28.0,29789.0,4,5000.0,12.02,0.17,5.0,579,1,0,29789.0,5000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,601.0,29188.0,0.16784155756965424,0.1724137931034483,5957.8,10.301928045707328,8.517393171418904
23.0,60763.0,0,7000.0,10.7,0.12,3.0,648,0,0,60763.0,7000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,749.0,60014.0,0.11519978934895662,0.125,60763.0,11.014752787327554,8.853808274977197
25.0,70610.0,0,6000.0,12.24,0.08,4.0,648,1,0,70610.0,6000.0,1,0,0,1,0,0,0,1,0,0,0,1,0,734.4000000000001,69875.6,0.0849725963376811,0.15384615384615385,70610.0,11.164941218710066,8.699681400989514
27.0,48033.0,2,3000.0,9.55,0.06,6.0,605,1,0,48033.0,3000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,286.5,47746.5,0.062455760502977055,0.21428571428571427,16011.0,10.77966437247371,8.006700845440367
30.0,39201.0,3,6000.0,11.96,0.15,9.0,627,1,0,39201.0,6000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,717.6,38483.4,0.15305341564205907,0.2903225806451613,9800.25,10.57648304488522,8.699681400989514
30.0,151020.0,6,3069.0,12.74,0.02,7.0,632,1,0,151020.0,3069.0,0,0,0,0,0,0,0,1,1,0,0,0,0,390.99060000000003,150629.0094,0.020321677117751836,0.22580645161290322,21574.285714285714,11.925174178975011,8.029432840581244
24.0,67226.0,1,10775.0,9.35,0.16,4.0,635,0,0,67226.0,10775.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1007.4625,66218.5375,0.16027786454847012,0.16,33613.0,11.11583023153126,9.2850767180902
23.0,30040.0,4,4000.0,11.18,0.13,4.0,614,0,0,30040.0,4000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,447.2,29592.8,0.13315135980826204,0.16666666666666666,6008.0,10.310318394272075,8.294299608857235
26.0,102794.0,1,10000.0,11.66,0.1,2.0,617,1,0,102794.0,10000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1166.0,101628.0,0.09728099615740066,0.07407407407407407,51397.0,11.540491992688034,9.210440366976517
31.0,66920.0,5,15868.0,11.01,0.24,7.0,631,0,0,66920.0,15868.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1747.0668,65172.9332,0.2371154047309514,0.21875,11153.333333333334,11.111268098204892,9.672122799562842
23.0,81509.0,0,3215.0,7.35,0.04,2.0,580,1,0,81509.0,3215.0,0,1,0,0,0,0,0,0,0,0,0,1,0,236.30249999999998,81272.6975,0.039443013127223654,0.08333333333333333,81509.0,11.308480991088503,8.075893630298857
24.0,41980.0,1,9000.0,13.0,0.21,4.0,592,1,0,41980.0,9000.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1170.0,40810.0,0.21438269693432743,0.16,20990.0,10.64497241395799,9.105090961257085
30.0,96804.0,2,14449.0,12.0,0.15,9.0,611,1,0,96804.0,14449.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1733.8799999999999,95070.12,0.14925881927586385,0.2903225806451613,32268.0,11.480453924823266,9.578449693540579
40.0,147668.0,18,11799.0,10.21,0.08,11.0,690,0,0,147668.0,11799.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1204.6779000000001,146463.3221,0.07990167198260975,0.2682926829268293,7772.0,11.902728561588725,9.375854810453756
24.0,50036.0,3,9919.0,7.14,0.2,4.0,586,1,0,50036.0,9919.0,0,0,0,0,1,0,0,1,0,0,0,0,1,708.2165999999999,49327.7834,0.19823330735255912,0.16,12509.0,10.820518010745284,9.20230820027892
34.0,43633.0,13,18148.0,9.53,0.42,11.0,666,0,0,43633.0,18148.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1729.5044,41903.4956,0.4159141953522483,0.3142857142857143,3116.6428571428573,10.683591941951969,9.806370741756401
26.0,113669.0,0,15072.0,6.58,0.13,3.0,691,0,0,113669.0,15072.0,1,1,0,0,0,0,0,0,0,0,0,0,0,991.7375999999999,112677.2624,0.13259435207178674,0.1111111111111111,113669.0,11.641054792680757,9.62066034281053
39.0,108608.0,18,1500.0,13.51,0.01,14.0,612,1,0,108608.0,1500.0,1,1,0,0,0,0,0,1,1,0,0,0,0,202.65,108405.35,0.01381101013728144,0.35,5716.210526315789,11.595509555976378,7.313886831633462
26.0,50332.0,1,3000.0,11.11,0.06,3.0,646,1,0,50332.0,3000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,333.29999999999995,49998.7,0.05960304372876642,0.1111111111111111,25166.0,10.826416204590467,8.006700845440367
23.0,85449.0,1,10000.0,10.23,0.12,2.0,606,1,0,85449.0,10000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1023.0,84426.0,0.11702750146284377,0.08333333333333333,42724.5,11.355686688543736,9.210440366976517
32.0,29634.0,8,3500.0,12.99,0.12,5.0,645,0,0,29634.0,3500.0,1,0,0,1,0,0,0,1,0,0,1,0,0,454.65000000000003,29179.35,0.11810359372363759,0.15151515151515152,3292.6666666666665,10.296711374221939,8.160803920954665
37.0,78737.0,9,9000.0,9.88,0.11,14.0,580,0,0,78737.0,9000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,889.2000000000002,77847.8,0.11430313190581422,0.3684210526315789,7873.7,11.273881164124342,9.105090961257085
25.0,33212.0,2,7300.0,11.37,0.22,4.0,620,1,0,33212.0,7300.0,0,0,0,0,0,0,1,0,0,0,1,0,0,830.01,32381.99,0.2197934543702767,0.15384615384615385,11070.666666666666,10.410696644527576,8.895766604056085
27.0,44178.0,5,14000.0,13.67,0.32,7.0,587,0,0,44178.0,14000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1913.7999999999997,42264.2,0.31689264130016526,0.25,7363.0,10.696004842041615,9.546884034617925
23.0,31140.0,1,4000.0,12.34,0.13,4.0,638,0,0,31140.0,4000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,493.59999999999997,30646.4,0.12844802671718955,0.16666666666666666,15570.0,10.346280557910271,8.294299608857235
36.0,168667.125,9,10000.0,13.69,0.06,15.0,666,0,0,176109.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369.0,167298.125,0.05928802493061448,0.40540540540540543,16866.7125,12.035688305809174,9.210440366976517
25.0,35432.0,3,3000.0,11.39,0.08,3.0,626,1,0,35432.0,3000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,341.7,35090.3,0.08466683600033867,0.11538461538461539,8858.0,10.475398868279957,8.006700845440367
29.0,126959.0,9,15000.0,13.77,0.12,5.0,679,1,0,126959.0,15000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,2065.5,124893.5,0.11814744801512288,0.16666666666666666,12695.9,11.751627355200291,9.61587214452889
28.0,68934.0,8,6000.0,7.75,0.09,6.0,613,1,0,68934.0,6000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,465.0,68469.0,0.08703851454268514,0.20689655172413793,7659.333333333333,11.14091931060573,8.699681400989514
22.0,40950.0,0,10000.0,11.78,0.24,4.0,674,1,0,40950.0,10000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1177.9999999999998,39772.0,0.2441942809699397,0.17391304347826086,40950.0,10.620131509007471,9.210440366976517
23.0,73145.0,0,15000.0,7.99,0.21,4.0,606,1,0,73145.0,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1198.5,71946.5,0.20506931342793863,0.16666666666666666,73145.0,11.200212722793202,9.61587214452889
21.0,24632.0,0,4430.0,8.84,0.18,4.0,554,1,0,24632.0,4430.0,0,0,0,0,0,0,0,1,0,0,1,0,0,391.61199999999997,24240.388,0.1798400519628141,0.18181818181818182,24632.0,10.111842286376898,8.39638057119949
25.0,108892.0,0,9572.0,13.03,0.09,4.0,703,1,0,108892.0,9572.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1247.2316,107644.7684,0.08790280366965737,0.15384615384615385,108892.0,11.59812102769987,9.166701914946353
30.0,41777.0,7,4000.0,11.13,0.1,9.0,649,1,0,41777.0,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,445.20000000000005,41331.8,0.09574417157355546,0.2903225806451613,5222.125,10.640125164170602,8.294299608857235
23.0,79013.0,0,9600.0,13.68,0.12,4.0,662,0,0,79013.0,9600.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1313.28,77699.72,0.12149745614701192,0.16666666666666666,79013.0,11.277380330938275,9.169622538697624
25.0,83730.0,4,1025.0,8.41,0.01,4.0,589,1,0,83730.0,1025.0,1,0,0,0,1,0,0,1,0,0,0,0,0,86.20250000000001,83643.7975,0.012241583165135971,0.15384615384615385,16746.0,11.335364558277762,6.933423025730715
22.0,49065.0,0,6500.0,6.26,0.13,4.0,629,0,0,49065.0,6500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,406.90000000000003,48658.1,0.13247462601394042,0.17391304347826086,49065.0,10.800921609559978,8.77971129020447
22.0,74151.0,0,12000.0,13.49,0.16,3.0,622,0,0,74151.0,12000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1618.8,72532.2,0.16182975509763728,0.13043478260869565,74151.0,11.21387231955567,9.392745258631441
30.0,139033.0,5,6592.0,13.43,0.05,9.0,606,1,0,139033.0,6592.0,1,0,0,0,0,0,0,0,0,0,0,0,1,885.3056,138147.6944,0.04741286304069508,0.2903225806451613,23172.166666666668,11.842473786518617,8.7937637591133
27.0,93702.0,4,12866.0,11.01,0.14,5.0,651,0,0,93702.0,12866.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1416.5466000000001,92285.4534,0.13730616949297247,0.17857142857142858,18740.4,11.44788548478975,9.46242117318499
24.0,59640.0,0,10154.0,10.33,0.17,3.0,644,0,0,59640.0,10154.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1048.9082,58591.0918,0.17025200784695094,0.12,59640.0,10.996098536008393,9.225721474014485
22.0,63449.0,0,12000.0,12.03,0.19,3.0,668,1,0,63449.0,12000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1443.6,62005.4,0.18912529550827423,0.13043478260869565,63449.0,11.058007473142533,9.392745258631441
26.0,68334.0,4,13000.0,8.68,0.19,4.0,679,1,0,68334.0,13000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1128.4,67205.6,0.19023926245701325,0.14814814814814814,13666.8,11.1321773593989,9.472781556562168
28.0,50043.0,4,12000.0,8.98,0.24,5.0,666,0,0,50043.0,12000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1077.6000000000001,48965.4,0.23978898569259052,0.1724137931034483,10008.6,10.820657897437291,9.392745258631441
29.0,58402.0,7,7500.0,11.94,0.13,8.0,625,0,0,58402.0,7500.0,0,1,0,0,0,0,0,1,0,0,0,0,1,895.4999999999999,57506.5,0.1284180607160591,0.26666666666666666,7300.25,10.975122537359946,8.922791623969637
24.0,114969.0,0,23093.125,7.9,0.3,5.0,495,1,0,114969.0,35000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1824.356875,113144.643125,0.20086218143863616,0.2,114969.0,11.652426503747787,10.04733353515845
28.0,60910.0,6,8000.0,7.14,0.13,7.0,609,1,0,60910.0,8000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,571.1999999999999,60338.8,0.1313391669813334,0.2413793103448276,8701.42857142857,11.01716906136117,8.987321812850125
23.0,74988.0,0,8400.0,13.94,0.11,4.0,658,0,0,74988.0,8400.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1170.96,73817.04,0.11201642907626452,0.16666666666666666,74988.0,11.225096715095173,9.036106025364846
